sku,name,brand,category_id,vehicle_type,product_type,compatible_makes,compatible_models,fitment_year_range,item_number,primary_image,gallery_images,custom_attributes,Year,Make,Model,Position,Vendor Part Number
0304-0251,Exedra G852 Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Exedra G852 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_a7833bdc126b1e9f2d072f7129d9b33d.webp,['https://americaapi.kaafifoods.com/storage/products/prod_a7833bdc126b1e9f2d072f7129d9b33d.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Exedra G852 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Exedra G852 Tire,"Front, Rear",0304-0251
0304-0289,Scorcher Sport Tire,MICHELIN,1,Street Bike,Tires,Harley-Davidson,Scorcher Sport Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7d8a0be4d7061fae369e3209d77f03d5.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7d8a0be4d7061fae369e3209d77f03d5.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Scorcher Sport Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Scorcher Sport Tire,"Front, Rear",0304-0289
0305-0001,D404 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D404 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D404 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D404 Tire,"Front, Rear",0305-0001
0305-0002,D404 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D404 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D404 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D404 Tire,"Front, Rear",0305-0002
0305-0003,D404 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D404 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D404 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D404 Tire,"Front, Rear",0305-0003
0305-0004,D404 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D404 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D404 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D404 Tire,"Front, Rear",0305-0004
0305-0005,D404 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D404 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D404 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D404 Tire,"Front, Rear",0305-0005
0305-0006,D404 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D404 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D404 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D404 Tire,"Front, Rear",0305-0006
0305-0012,D404 Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,D404 Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp,['https://americaapi.kaafifoods.com/storage/products/prod_997445183b62e580146257cada2d02d9.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""D404 Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,D404 Tire,"Front, Rear",0305-0012
0305-0030,Lasertec� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Lasertec� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Lasertec\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Lasertec� Tire,"Front, Rear",0305-0030
0305-0034,Lasertec� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Lasertec� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Lasertec\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Lasertec� Tire,"Front, Rear",0305-0034
0305-0035,Lasertec� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Lasertec� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Lasertec\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Lasertec� Tire,"Front, Rear",0305-0035
0305-0036,Lasertec� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Lasertec� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Lasertec\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Lasertec� Tire,"Front, Rear",0305-0036
0305-0039,Lasertec� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Lasertec� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Lasertec\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Lasertec� Tire,"Front, Rear",0305-0039
0305-0041,Lasertec� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Lasertec� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Lasertec\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Lasertec� Tire,"Front, Rear",0305-0041
0305-0042,Lasertec� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Lasertec� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Lasertec\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Lasertec� Tire,"Front, Rear",0305-0042
0305-0052,K673 Kruz Tire,KENDA,1,Street Bike,Tires,Harley-Davidson,K673 Kruz Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_f908ee7e20426bd83f40ee17dcfc4624.webp,['https://americaapi.kaafifoods.com/storage/products/prod_f908ee7e20426bd83f40ee17dcfc4624.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K673 Kruz Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K673 Kruz Tire,"Front, Rear",0305-0052
0305-0053,WF-920HD Wild Flare Tire,IRC,1,Street Bike,Tires,Harley-Davidson,WF-920HD Wild Flare Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_4491b6b000f373c1ec099e61843e9803.webp,['https://americaapi.kaafifoods.com/storage/products/prod_4491b6b000f373c1ec099e61843e9803.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""WF-920HD Wild Flare Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,WF-920HD Wild Flare Tire,"Front, Rear",0305-0053
0305-0066,WF-920 Wild Flare Tire,IRC,1,Street Bike,Tires,Harley-Davidson,WF-920 Wild Flare Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_4491b6b000f373c1ec099e61843e9803.webp,['https://americaapi.kaafifoods.com/storage/products/prod_4491b6b000f373c1ec099e61843e9803.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""WF-920 Wild Flare Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,WF-920 Wild Flare Tire,"Front, Rear",0305-0066
0305-0067,WF-920 Wild Flare Tire,IRC,1,Street Bike,Tires,Harley-Davidson,WF-920 Wild Flare Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_4491b6b000f373c1ec099e61843e9803.webp,['https://americaapi.kaafifoods.com/storage/products/prod_4491b6b000f373c1ec099e61843e9803.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""WF-920 Wild Flare Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,WF-920 Wild Flare Tire,"Front, Rear",0305-0067
0305-0077,K70 Retro/Vintage Tire,DUNLOP,1,Street Bike,Tires,Harley-Davidson,K70 Retro/Vintage Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_d5d280a2a81b2a44e5ca9aed7d6a067e.webp,['https://americaapi.kaafifoods.com/storage/products/prod_d5d280a2a81b2a44e5ca9aed7d6a067e.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K70 Retro/Vintage Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K70 Retro/Vintage Tire,"Front, Rear",0305-0077
0305-0081,Night Dragon� Tire,PIRELLI,1,Street Bike,Tires,Harley-Davidson,Night Dragon� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_67c09a6c3a8a517a7fd98c20daca93ad.webp,['https://americaapi.kaafifoods.com/storage/products/prod_67c09a6c3a8a517a7fd98c20daca93ad.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Night Dragon\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Night Dragon� Tire,"Front, Rear",0305-0081
0305-0124,Lasertec� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Lasertec� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp,['https://americaapi.kaafifoods.com/storage/products/prod_7234b56c68ed0fc7cb2dd9331f7a07a6.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Lasertec\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Lasertec� Tire,"Front, Rear",0305-0124
0305-0130,Block� C Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Block� C Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_c34861f2d61b30c2291bfc51da6f7df4.webp,['https://americaapi.kaafifoods.com/storage/products/prod_c34861f2d61b30c2291bfc51da6f7df4.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Block\ufffd C Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Block� C Tire,"Front, Rear",0305-0130
0305-0131,Perfect ME 11� Tire,METZELER,1,Street Bike,Tires,Harley-Davidson,Perfect ME 11� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_c653e1a722275381c8452d5565bd4b35.webp,['https://americaapi.kaafifoods.com/storage/products/prod_c653e1a722275381c8452d5565bd4b35.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Perfect ME 11\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Perfect ME 11� Tire,"Front, Rear",0305-0131
0305-0192,Night Dragon� Tire,PIRELLI,1,Street Bike,Tires,Harley-Davidson,Night Dragon� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_67c09a6c3a8a517a7fd98c20daca93ad.webp,['https://americaapi.kaafifoods.com/storage/products/prod_67c09a6c3a8a517a7fd98c20daca93ad.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Night Dragon\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Night Dragon� Tire,"Front, Rear",0305-0192
0305-0193,Night Dragon� Tire,PIRELLI,1,Street Bike,Tires,Harley-Davidson,Night Dragon� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_67c09a6c3a8a517a7fd98c20daca93ad.webp,['https://americaapi.kaafifoods.com/storage/products/prod_67c09a6c3a8a517a7fd98c20daca93ad.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Night Dragon\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Night Dragon� Tire,"Front, Rear",0305-0193
0305-0199,K673 Kruz Tire,KENDA,1,Street Bike,Tires,Harley-Davidson,K673 Kruz Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_f908ee7e20426bd83f40ee17dcfc4624.webp,['https://americaapi.kaafifoods.com/storage/products/prod_f908ee7e20426bd83f40ee17dcfc4624.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""K673 Kruz Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,K673 Kruz Tire,"Front, Rear",0305-0199
0305-0230,Exedra Max Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Exedra Max Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Exedra Max Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Exedra Max Tire,"Front, Rear",0305-0230
0305-0231,Exedra Max Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Exedra Max Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Exedra Max Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Exedra Max Tire,"Front, Rear",0305-0231
0305-0232,Exedra Max Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Exedra Max Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Exedra Max Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Exedra Max Tire,"Front, Rear",0305-0232
0305-0233,Exedra Max Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Exedra Max Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Exedra Max Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Exedra Max Tire,"Front, Rear",0305-0233
0305-0234,Exedra Max Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Exedra Max Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Exedra Max Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Exedra Max Tire,"Front, Rear",0305-0234
0305-0236,Exedra Max Tire,BRIDGESTONE,1,Street Bike,Tires,Harley-Davidson,Exedra Max Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_3f3ab8eaa6e3769efce6ec23b63d19f0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Exedra Max Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Exedra Max Tire,"Front, Rear",0305-0236
0305-0257,Sport Demon� Tire,PIRELLI,1,Street Bike,Tires,Harley-Davidson,Sport Demon� Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_399b3af94a293f3000b2fdee65e296a0.webp,['https://americaapi.kaafifoods.com/storage/products/prod_399b3af94a293f3000b2fdee65e296a0.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Sport Demon\ufffd Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Sport Demon� Tire,"Front, Rear",0305-0257
0305-0278,Commander II Reinforced Cruiser Tire,MICHELIN,1,Street Bike,Tires,Harley-Davidson,Commander II Reinforced Cruiser Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_0675841a4f8c9c74ab103d3cf3b74c3a.webp,['https://americaapi.kaafifoods.com/storage/products/prod_0675841a4f8c9c74ab103d3cf3b74c3a.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Commander II Reinforced Cruiser Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Commander II Reinforced Cruiser Tire,"Front, Rear",0305-0278
0305-0279,Commander II Cruiser Tire,MICHELIN,1,Street Bike,Tires,Harley-Davidson,Commander II Cruiser Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_0675841a4f8c9c74ab103d3cf3b74c3a.webp,['https://americaapi.kaafifoods.com/storage/products/prod_0675841a4f8c9c74ab103d3cf3b74c3a.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Commander II Cruiser Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Commander II Cruiser Tire,"Front, Rear",0305-0279
0305-0280,Commander II Cruiser Tire,MICHELIN,1,Street Bike,Tires,Harley-Davidson,Commander II Cruiser Tire,1995 - 2025,,https://americaapi.kaafifoods.com/storage/products/prod_0675841a4f8c9c74ab103d3cf3b74c3a.webp,['https://americaapi.kaafifoods.com/storage/products/prod_0675841a4f8c9c74ab103d3cf3b74c3a.webp'],"{""Wheel Location"": ""Front, Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Tires"", ""Make"": ""Harley-Davidson"", ""Model"": ""Commander II Cruiser Tire"", ""Tire Size"": ""Standard""}",1995 - 2025,Harley-Davidson,Commander II Cruiser Tire,"Front, Rear",0305-0280
